ID,SalePrice,YearBuilt,YrSold,Size,Floor,N_Parkinglot,N_elevators,N_FacilitiesNearBy,N_FacilitiesNearBy,N_FacilitiesNearBy,N_SchoolNearBy
501,66371,1992,2008,640,9,0,10,7,1,1,5
502,150442,2005,2008,914,23,798,0,5,2,1,4
503,121238,1993,2008,914,10,536,20,6,2,1,5
504,408849,2007,2008,1643,2,1270,16,3,1,1,2
505,408849,2007,2008,1643,2,1270,16,3,1,1,2
506,527433,2007,2008,1928,30,1270,16,3,1,1,2
507,150442,1986,2008,1131,8,0,27,5,1,0,1
508,126548,1993,2009,914,25,536,20,6,2,1,5
509,209734,2007,2009,1419,11,524,10,2,2,2,2
510,79646,1993,2009,644,17,536,20,6,2,1,5
511,79646,1993,2009,644,18,536,20,6,2,1,5
512,90265,1993,2009,644,11,536,20,6,2,1,5
513,166814,2005,2009,1184,6,798,0,5,2,1,4
514,84070,1993,2009,644,12,536,20,6,2,1,5
515,215176,2007,2009,1394,6,524,10,2,2,2,2
516,79646,1993,2009,644,15,536,20,6,2,1,5
517,230088,2007,2009,1103,21,524,10,2,2,2,2
518,221238,1993,2009,2337,6,536,20,6,2,1,5
519,32743,1992,2009,355,1,0,10,7,1,1,5
520,154424,2005,2009,914,18,798,0,5,2,1,4
521,216371,2007,2009,868,15,1270,16,3,1,1,2
522,501769,2007,2009,1928,2,1270,16,3,1,1,2
523,501769,2007,2009,1928,3,1270,16,3,1,1,2
524,194690,2006,2009,910,10,184,0,2,1,1,2
525,162831,2005,2009,914,8,798,0,5,2,1,4
526,123893,1993,2009,914,4,536,20,6,2,1,5
527,168141,1993,2009,1761,15,536,20,6,2,1,5
528,137168,2005,2009,914,4,798,0,5,2,1,4
529,167256,2005,2009,914,13,798,0,5,2,1,4
530,160176,2005,2009,914,16,798,0,5,2,1,4
531,144247,2005,2009,914,22,798,0,5,2,1,4
532,70796,1992,2009,644,2,79,8,5,1,1,4
533,36814,1992,2009,355,13,0,10,7,1,1,5
534,51327,1992,2009,576,1,0,10,7,1,1,5
535,163716,2005,2009,914,13,798,0,5,2,1,4
536,251769,2007,2009,1419,21,524,10,2,2,2,2
537,203539,2007,2009,1394,4,524,10,2,2,2,2
538,247787,2007,2009,1394,13,524,10,2,2,2,2
539,221238,2007,2009,1394,12,524,10,2,2,2,2
540,135398,2005,2009,743,7,798,0,5,2,1,4
541,142920,2005,2009,743,12,798,0,5,2,1,4
542,221238,2007,2009,1394,14,524,10,2,2,2,2
543,221238,2007,2009,1394,12,524,10,2,2,2,2
544,35398,1992,2009,355,2,0,10,7,1,1,5
545,527433,2007,2009,1928,28,1270,16,3,1,1,2
546,159292,2006,2009,903,9,181,11,3,1,1,3
547,215929,2007,2009,868,24,1270,16,3,1,1,2
548,115044,1978,2009,903,9,0,4,3,2,1,3
549,115044,1986,2009,1131,1,0,27,5,1,0,1
550,138053,1986,2009,914,10,0,27,5,1,0,1
551,101769,1997,2009,914,4,56,4,7,1,1,0
552,53982,1997,2009,430,10,56,4,7,1,1,0
553,58407,1997,2009,644,12,56,4,7,1,1,0
554,64601,1997,2009,558,13,56,4,7,1,1,0
555,63716,1997,2009,644,1,56,4,7,1,1,0
556,203707,2009,2009,910,10,203,5,2,1,0,1
557,207044,2009,2009,910,8,203,5,2,1,0,1
558,195566,2009,2009,910,1,203,5,2,1,0,1
559,200522,2009,2009,914,13,203,5,2,1,0,1
560,200522,2009,2009,914,12,203,5,2,1,0,1
561,201672,2009,2009,910,6,203,5,2,1,0,1
562,185840,2006,2009,910,11,184,0,2,1,1,2
563,150442,2006,2009,811,1,184,0,2,1,1,2
564,55752,1985,2009,587,4,76,2,5,1,1,1
565,265486,2006,2009,1437,29,536,11,1,1,1,1
566,161946,2006,2009,818,13,536,11,1,1,1,1
567,223893,2007,2009,1394,8,524,10,2,2,2,2
568,37168,1992,2009,355,7,0,10,7,1,1,5
569,77876,1993,2009,644,6,536,20,6,2,1,5
570,53097,1992,2009,644,1,0,10,7,1,1,5
571,159292,2005,2009,914,14,798,0,5,2,1,4
572,141592,2005,2009,743,11,798,0,5,2,1,4
573,138938,2005,2009,743,15,798,0,5,2,1,4
574,238938,2007,2009,1366,14,524,10,2,2,2,2
575,209442,2007,2009,1394,9,524,10,2,2,2,2
576,153097,2005,2009,914,2,798,0,5,2,1,4
577,75221,1993,2009,644,9,536,20,6,2,1,5
578,115044,1993,2009,914,9,536,20,6,2,1,5
579,146017,1993,2009,1451,6,536,20,6,2,1,5
580,154424,2005,2009,914,8,798,0,5,2,1,4
581,157522,2008,2009,829,11,475,14,3,1,1,2
582,110619,1993,2009,914,7,536,20,6,2,1,5
583,92035,1993,2009,644,9,536,20,6,2,1,5
584,152212,2005,2009,914,22,798,0,5,2,1,4
585,225663,2007,2009,1394,5,524,10,2,2,2,2
586,194690,1993,2009,1761,5,536,20,6,2,1,5
587,123893,1993,2009,914,17,536,20,6,2,1,5
588,110619,1993,2009,914,19,536,20,6,2,1,5
589,123893,2005,2009,743,4,798,0,5,2,1,4
590,157522,2005,2009,914,20,798,0,5,2,1,4
591,36283,1992,2009,355,10,0,10,7,1,1,5
592,128318,1986,2009,914,6,0,27,5,1,0,1
593,168141,2006,2009,903,1,181,11,3,1,1,3
594,148672,1986,2009,1377,1,0,27,5,1,0,1
595,154867,1986,2009,1131,11,0,27,5,1,0,1
596,191150,2007,2009,868,11,1270,16,3,1,1,2
597,243362,1986,2009,1796,7,0,27,5,1,0,1
598,230088,1986,2009,2092,13,0,27,5,1,0,1
599,448672,2007,2009,1643,42,1270,16,3,1,1,2
600,194318,2009,2009,914,2,203,5,2,1,0,1
601,200318,2009,2009,910,16,203,5,2,1,0,1
602,209132,2009,2009,910,13,203,5,2,1,0,1
603,265442,2009,2009,1160,19,203,5,2,1,0,1
604,203646,2009,2009,910,16,203,5,2,1,0,1
605,200522,2009,2009,914,19,203,5,2,1,0,1
606,262920,2009,2009,1160,7,203,5,2,1,0,1
607,200522,2009,2009,910,10,203,5,2,1,0,1
608,203646,2009,2009,910,15,203,5,2,1,0,1
609,203646,2009,2009,910,12,203,5,2,1,0,1
610,203646,2009,2009,910,19,203,5,2,1,0,1
611,200522,2009,2009,914,17,203,5,2,1,0,1
612,177433,2006,2009,910,4,184,0,2,1,1,2
613,181415,2006,2009,818,20,536,11,1,1,1,1
614,76991,1993,2009,644,5,536,20,6,2,1,5
615,88495,1993,2009,644,3,536,20,6,2,1,5
616,150442,1993,2009,1451,8,536,20,6,2,1,5
617,213274,2007,2009,1103,18,524,10,2,2,2,2
618,37168,1992,2009,355,13,0,10,7,1,1,5
619,67256,1992,2009,576,14,0,10,7,1,1,5
620,76548,1993,2009,644,5,536,20,6,2,1,5
621,48672,1992,2009,576,9,0,10,7,1,1,5
622,212389,2007,2009,1394,5,524,10,2,2,2,2
623,168141,1993,2009,1761,16,536,20,6,2,1,5
624,84070,1993,2009,644,3,536,20,6,2,1,5
625,149557,2005,2009,914,15,798,0,5,2,1,4
626,194690,2005,2009,1184,13,798,0,5,2,1,4
627,161946,2005,2009,914,11,798,0,5,2,1,4
628,84070,1992,2009,914,3,79,8,5,1,1,4
629,90265,1993,2009,644,15,536,20,6,2,1,5
630,128318,2005,2009,743,2,798,0,5,2,1,4
631,164601,2005,2009,914,21,798,0,5,2,1,4
632,221238,2007,2009,1394,6,524,10,2,2,2,2
633,229203,2007,2009,1419,8,524,10,2,2,2,2
634,203539,2005,2009,1184,21,798,0,5,2,1,4
635,165486,2005,2009,914,16,798,0,5,2,1,4
636,185840,1993,2009,2337,11,536,20,6,2,1,5
637,415929,2007,2009,1643,2,1270,16,3,1,1,2
638,141592,1986,2009,914,7,0,27,5,1,0,1
639,380530,2007,2009,1519,26,1270,16,3,1,1,2
640,448672,2007,2009,1643,33,1270,16,3,1,1,2
641,155752,2006,2009,903,4,181,11,3,1,1,3
642,152654,2006,2009,903,2,181,11,3,1,1,3
643,286194,2007,2009,1643,2,1270,16,3,1,1,2
644,153097,2006,2009,903,7,181,11,3,1,1,3
645,201672,2009,2009,910,6,203,5,2,1,0,1
646,203646,2009,2009,910,17,203,5,2,1,0,1
647,265442,2009,2009,1160,18,203,5,2,1,0,1
648,196389,2009,2009,914,3,203,5,2,1,0,1
649,200522,2009,2009,914,16,203,5,2,1,0,1
650,200522,2009,2009,914,20,203,5,2,1,0,1
651,207044,2009,2009,910,8,203,5,2,1,0,1
652,61946,1985,2009,587,9,76,2,5,1,1,1
653,232743,2006,2009,1149,23,536,11,1,1,1,1
654,265486,2006,2009,1412,31,536,11,1,1,1,1
655,274336,2006,2009,1743,8,536,11,1,1,1,1
656,196460,2006,2009,914,18,536,11,1,1,1,1
657,87610,1993,2009,644,14,536,20,6,2,1,5
658,221238,2007,2009,1394,4,524,10,2,2,2,2
659,37610,1992,2009,355,8,0,10,7,1,1,5
660,161061,2005,2009,914,14,798,0,5,2,1,4
661,295575,2007,2009,1394,19,524,10,2,2,2,2
662,34513,1992,2009,355,4,0,10,7,1,1,5
663,81415,1993,2009,644,7,536,20,6,2,1,5
664,150442,2005,2009,914,9,798,0,5,2,1,4
665,135398,2005,2009,743,7,798,0,5,2,1,4
666,119469,1993,2009,914,11,536,20,6,2,1,5
667,121681,2005,2009,743,1,798,0,5,2,1,4
668,147787,2005,2009,914,3,798,0,5,2,1,4
669,56637,1992,2009,576,9,0,10,7,1,1,5
670,161061,2005,2009,914,17,798,0,5,2,1,4
671,141592,2005,2009,743,10,798,0,5,2,1,4
672,362831,2007,2009,1519,16,1270,16,3,1,1,2
673,144247,1986,2009,914,7,0,27,5,1,0,1
674,184070,1986,2009,1377,4,0,27,5,1,0,1
675,203539,2007,2009,868,22,1270,16,3,1,1,2
676,153982,1986,2009,1131,7,0,27,5,1,0,1
677,161061,1986,2009,1131,9,0,27,5,1,0,1
678,149557,1986,2009,1313,10,0,27,5,1,0,1
679,141592,1986,2009,914,8,0,27,5,1,0,1
680,123893,1978,2009,903,6,0,4,3,2,1,3
681,159292,1986,2009,1131,12,0,27,5,1,0,1
682,176991,1986,2009,1377,5,0,27,5,1,0,1
683,160176,2006,2009,903,12,181,11,3,1,1,3
684,201672,2009,2009,910,5,203,5,2,1,0,1
685,203646,2009,2009,910,13,203,5,2,1,0,1
686,265442,2009,2009,1160,15,203,5,2,1,0,1
687,198451,2009,2009,914,9,203,5,2,1,0,1
688,207044,2009,2009,910,9,203,5,2,1,0,1
689,201672,2009,2009,910,5,203,5,2,1,0,1
690,203646,2009,2009,910,11,203,5,2,1,0,1
691,200522,2009,2009,914,10,203,5,2,1,0,1
692,198451,2009,2009,914,7,203,5,2,1,0,1
693,203646,2009,2009,910,15,203,5,2,1,0,1
694,200318,2009,2009,910,14,203,5,2,1,0,1
695,198451,2009,2009,914,6,203,5,2,1,0,1
696,198256,2009,2009,910,9,203,5,2,1,0,1
697,198256,2009,2009,910,8,203,5,2,1,0,1
698,203646,2009,2009,910,10,203,5,2,1,0,1
699,200318,2009,2009,910,12,203,5,2,1,0,1
700,192920,2006,2009,910,6,184,0,2,1,1,2
701,119469,2006,2009,636,1,184,0,2,1,1,2
702,57522,1985,2009,587,7,76,2,5,1,1,1
703,199115,2006,2009,914,17,536,11,1,1,1,1
704,150442,2006,2009,818,7,536,11,1,1,1,1
705,184955,2006,2009,914,2,536,11,1,1,1,1
706,137168,2005,2009,914,21,798,0,5,2,1,4
707,154867,2005,2009,914,16,798,0,5,2,1,4
708,233628,2007,2009,1419,5,524,10,2,2,2,2
709,90707,1993,2009,644,9,536,20,6,2,1,5
710,139823,2005,2009,743,22,798,0,5,2,1,4
711,265486,2007,2009,1448,31,524,10,2,2,2,2
712,176991,1993,2009,1761,11,536,20,6,2,1,5
713,57522,1992,2009,576,8,0,10,7,1,1,5
714,78318,1992,2009,644,16,79,8,5,1,1,4
715,37168,1992,2009,355,11,0,10,7,1,1,5
716,79646,1993,2009,644,5,536,20,6,2,1,5
717,115044,1993,2009,914,2,536,20,6,2,1,5
718,214159,2008,2009,1167,19,475,14,3,1,1,2
719,164601,2005,2009,914,12,798,0,5,2,1,4
720,135840,2005,2009,743,4,798,0,5,2,1,4
721,79646,1992,2009,644,9,79,8,5,1,1,4
722,161504,2008,2009,829,4,475,14,3,1,1,2
723,172566,2005,2009,1184,17,798,0,5,2,1,4
724,346017,2007,2009,1387,26,1270,16,3,1,1,2
725,208849,2007,2009,868,25,1270,16,3,1,1,2
726,416814,2007,2009,1643,14,1270,16,3,1,1,2
727,206194,2007,2009,868,7,1270,16,3,1,1,2
728,527433,2007,2009,1928,21,1270,16,3,1,1,2
729,141592,1986,2009,914,2,0,27,5,1,0,1
730,194690,2007,2009,868,5,1270,16,3,1,1,2
731,362831,2007,2009,1387,43,1270,16,3,1,1,2
732,306194,2007,2009,1387,26,1270,16,3,1,1,2
733,223008,2007,2009,868,20,1270,16,3,1,1,2
734,283185,2007,2009,1387,15,1270,16,3,1,1,2
735,380530,2007,2009,1519,28,1270,16,3,1,1,2
736,442477,2007,2009,1928,30,1270,16,3,1,1,2
737,348672,2007,2009,1387,43,1270,16,3,1,1,2
738,207044,2009,2009,910,5,203,5,2,1,0,1
739,199637,2009,2009,910,3,203,5,2,1,0,1
740,200522,2009,2009,914,19,203,5,2,1,0,1
741,197601,2009,2009,910,2,203,5,2,1,0,1
742,265442,2009,2009,1160,19,203,5,2,1,0,1
743,175221,2009,2009,910,3,203,5,2,1,0,1
744,207044,2009,2009,910,6,203,5,2,1,0,1
745,200318,2009,2009,910,10,203,5,2,1,0,1
746,203646,2009,2009,910,14,203,5,2,1,0,1
747,199637,2009,2009,910,4,203,5,2,1,0,1
748,265442,2009,2009,1160,13,203,5,2,1,0,1
749,265442,2009,2009,1160,17,203,5,2,1,0,1
750,203646,2009,2009,910,13,203,5,2,1,0,1
751,207044,2009,2009,910,6,203,5,2,1,0,1
752,197601,2009,2009,910,2,203,5,2,1,0,1
753,201566,2009,2009,910,9,203,5,2,1,0,1
754,265442,2009,2009,1160,14,203,5,2,1,0,1
755,262929,2009,2009,1160,7,203,5,2,1,0,1
756,203646,2009,2009,910,11,203,5,2,1,0,1
757,265442,2009,2009,1160,12,203,5,2,1,0,1
758,265442,2009,2009,1160,14,203,5,2,1,0,1
759,207044,2009,2009,910,7,203,5,2,1,0,1
760,201566,2009,2009,910,8,203,5,2,1,0,1
761,198451,2009,2009,914,5,203,5,2,1,0,1
762,201566,2009,2009,910,6,203,5,2,1,0,1
763,203646,2009,2009,910,10,203,5,2,1,0,1
764,196185,2009,2009,910,4,203,5,2,1,0,1
765,201566,2009,2009,910,7,203,5,2,1,0,1
766,201566,2009,2009,910,7,203,5,2,1,0,1
767,262929,2009,2009,1160,9,203,5,2,1,0,1
768,191938,2009,2009,1160,6,203,5,2,1,0,1
769,191938,2009,2009,1160,5,203,5,2,1,0,1
770,191938,2009,2009,1160,6,203,5,2,1,0,1
771,193769,2009,2009,1160,20,203,5,2,1,0,1
772,193769,2009,2009,1160,10,203,5,2,1,0,1
773,143212,2009,2009,910,3,203,5,2,1,0,1
774,190106,2009,2009,1160,3,203,5,2,1,0,1
775,190106,2009,2009,1160,4,203,5,2,1,0,1
776,193769,2009,2009,1160,11,203,5,2,1,0,1
777,190106,2009,2009,1160,3,203,5,2,1,0,1
778,145628,2009,2009,910,3,203,5,2,1,0,1
779,190106,2009,2009,1160,4,203,5,2,1,0,1
780,191938,2009,2009,1160,5,203,5,2,1,0,1
781,142592,2009,2009,910,1,203,5,2,1,0,1
782,193769,2009,2009,1160,11,203,5,2,1,0,1
783,188265,2009,2009,1160,2,203,5,2,1,0,1
784,148707,2009,2009,910,20,203,5,2,1,0,1
785,149619,2009,2009,910,4,203,5,2,1,0,1
786,144115,2009,2009,910,2,203,5,2,1,0,1
787,191938,2009,2009,1160,8,203,5,2,1,0,1
788,149619,2009,2009,910,4,203,5,2,1,0,1
789,147141,2009,2009,910,5,203,5,2,1,0,1
790,188265,2009,2009,1160,2,203,5,2,1,0,1
791,149619,2009,2009,910,3,203,5,2,1,0,1
792,193769,2009,2009,1160,20,203,5,2,1,0,1
793,191938,2009,2009,1160,8,203,5,2,1,0,1
794,191938,2009,2009,1160,9,203,5,2,1,0,1
795,201566,2009,2009,910,6,203,5,2,1,0,1
796,207964,2009,2009,1160,11,203,5,2,1,0,1
797,265442,2009,2009,1160,12,203,5,2,1,0,1
798,175681,2009,2009,910,3,203,5,2,1,0,1
799,212389,2009,2009,1160,11,203,5,2,1,0,1
800,115044,2006,2009,636,7,184,0,2,1,1,2
801,55752,1985,2009,587,4,76,2,5,1,1,1
802,55752,1986,2009,547,2,18,2,5,1,1,3
803,168141,2006,2009,914,17,536,11,1,1,1,1
804,176991,2006,2009,818,12,536,11,1,1,1,1
805,166371,2008,2009,914,14,475,14,3,1,1,2
806,119469,2005,2009,743,8,798,0,5,2,1,4
807,137168,1992,2009,1448,14,79,8,5,1,1,4
808,112389,1993,2009,914,4,536,20,6,2,1,5
809,116814,1993,2009,914,5,536,20,6,2,1,5
810,260176,2007,2009,1366,16,524,10,2,2,2,2
811,165486,2008,2009,829,13,475,14,3,1,1,2
812,78761,1993,2009,644,3,536,20,6,2,1,5
813,118584,1993,2009,914,19,536,20,6,2,1,5
814,165486,2007,2009,914,8,524,10,2,2,2,2
815,110619,1993,2009,914,3,536,20,6,2,1,5
816,176991,2008,2009,914,13,475,14,3,1,1,2
817,134513,1993,2009,914,13,536,20,6,2,1,5
818,146017,2005,2009,914,18,798,0,5,2,1,4
819,221238,2007,2009,1366,4,524,10,2,2,2,2
820,149557,1986,2009,1131,7,0,27,5,1,0,1
821,207964,2007,2009,868,22,1270,16,3,1,1,2
822,141592,1986,2009,1377,2,0,27,5,1,0,1
823,144690,1986,2009,914,5,0,27,5,1,0,1
824,176991,1986,2009,1377,4,0,27,5,1,0,1
825,163716,2009,2009,910,4,203,5,2,1,0,1
826,163716,2009,2009,910,3,203,5,2,1,0,1
827,163716,2009,2009,910,7,203,5,2,1,0,1
828,156637,2009,2009,910,3,203,5,2,1,0,1
829,161238,2009,2009,910,5,203,5,2,1,0,1
830,153097,2009,2009,910,2,203,5,2,1,0,1
831,163716,2009,2009,910,4,203,5,2,1,0,1
832,155309,2009,2009,910,3,203,5,2,1,0,1
833,212389,2009,2009,1160,10,203,5,2,1,0,1
834,159557,2009,2009,910,3,203,5,2,1,0,1
835,209734,2009,2009,1160,20,203,5,2,1,0,1
836,210619,2009,2009,1160,20,203,5,2,1,0,1
837,157876,2009,2009,910,2,203,5,2,1,0,1
838,207964,2009,2009,1160,8,203,5,2,1,0,1
839,156194,2009,2009,910,1,203,5,2,1,0,1
840,210265,2009,2009,1160,9,203,5,2,1,0,1
841,203646,2009,2009,910,18,203,5,2,1,0,1
842,123008,2003,2009,907,8,56,4,7,1,1,0
843,173451,2006,2009,811,17,184,0,2,1,1,2
844,168141,2006,2009,914,1,536,11,1,1,1,1
845,261061,2006,2009,1412,19,536,11,1,1,1,1
846,256637,2007,2009,1366,13,524,10,2,2,2,2
847,254867,2007,2009,1366,15,524,10,2,2,2,2
848,168761,2005,2009,914,19,798,0,5,2,1,4
849,83628,1993,2009,644,4,536,20,6,2,1,5
850,161946,2008,2009,829,6,475,14,3,1,1,2
851,83628,1993,2009,644,16,536,20,6,2,1,5
852,75221,1993,2009,644,16,536,20,6,2,1,5
853,121238,1993,2009,914,20,536,20,6,2,1,5
854,65486,1992,2009,644,6,0,10,7,1,1,5
855,194690,2005,2009,1184,13,798,0,5,2,1,4
856,93362,1993,2009,644,13,536,20,6,2,1,5
857,107079,1992,2009,914,12,79,8,5,1,1,4
858,57522,1992,2009,576,15,0,10,7,1,1,5
859,169911,2005,2009,914,11,798,0,5,2,1,4
860,160176,2005,2009,914,4,798,0,5,2,1,4
861,166371,2005,2009,914,19,798,0,5,2,1,4
862,159292,2005,2009,914,16,798,0,5,2,1,4
863,86725,1993,2009,644,12,536,20,6,2,1,5
864,122123,2005,2009,743,1,798,0,5,2,1,4
865,36283,1992,2009,355,8,0,10,7,1,1,5
866,192920,2007,2009,914,28,524,10,2,2,2,2
867,64159,1992,2009,576,3,0,10,7,1,1,5
868,169911,1993,2009,1451,15,536,20,6,2,1,5
869,75221,1993,2009,644,1,536,20,6,2,1,5
870,140265,2005,2009,743,12,798,0,5,2,1,4
871,169026,2008,2009,914,19,475,14,3,1,1,2
872,163716,2005,2009,914,17,798,0,5,2,1,4
873,172566,2005,2009,914,23,798,0,5,2,1,4
874,132743,1993,2009,1451,15,536,20,6,2,1,5
875,123893,1993,2009,914,19,536,20,6,2,1,5
876,238938,2007,2009,868,22,1270,16,3,1,1,2
877,286725,2007,2009,1387,11,1270,16,3,1,1,2
878,209734,2007,2009,868,9,1270,16,3,1,1,2
879,380530,2007,2009,1519,20,1270,16,3,1,1,2
880,207964,2007,2009,868,16,1270,16,3,1,1,2
881,318584,2007,2009,1387,22,1270,16,3,1,1,2
882,206194,2007,2009,868,23,1270,16,3,1,1,2
883,210265,2009,2009,1160,6,203,5,2,1,0,1
884,208849,2009,2009,1160,8,203,5,2,1,0,1
885,208849,2009,2009,1160,5,203,5,2,1,0,1
886,207522,2009,2009,1160,5,203,5,2,1,0,1
887,57964,1985,2009,587,6,76,2,5,1,1,1
888,55752,1985,2009,587,9,76,2,5,1,1,1
889,261061,2006,2009,1437,29,536,11,1,1,1,1
890,234513,2006,2009,1437,3,536,11,1,1,1,1
891,181415,2006,2009,818,19,536,11,1,1,1,1
892,260176,2006,2009,1437,16,536,11,1,1,1,1
893,123893,1993,2009,914,23,536,20,6,2,1,5
894,199115,2007,2009,1103,22,524,10,2,2,2,2
895,91150,1993,2009,644,8,536,20,6,2,1,5
896,125663,2005,2009,743,8,798,0,5,2,1,4
897,145486,2005,2009,743,20,798,0,5,2,1,4
898,163716,1993,2009,1451,19,536,20,6,2,1,5
899,147787,2005,2009,743,19,798,0,5,2,1,4
900,165486,2008,2009,829,13,475,14,3,1,1,2
901,131858,1993,2009,914,21,536,20,6,2,1,5
902,123008,1993,2009,914,12,536,20,6,2,1,5
903,236725,2007,2009,1419,6,524,10,2,2,2,2
904,155752,2005,2009,914,22,798,0,5,2,1,4
905,58407,1992,2009,576,14,0,10,7,1,1,5
906,91592,1993,2009,644,10,536,20,6,2,1,5
907,181415,1993,2009,1288,19,536,20,6,2,1,5
908,124778,1993,2009,914,15,536,20,6,2,1,5
909,176991,1993,2009,1451,25,536,20,6,2,1,5
910,63716,1992,2009,640,4,0,10,7,1,1,5
911,220796,2007,2009,1103,30,524,10,2,2,2,2
912,106194,1992,2009,914,6,79,8,5,1,1,4
913,122123,1993,2009,914,9,536,20,6,2,1,5
914,60176,1992,2009,576,11,0,10,7,1,1,5
915,219469,1993,2009,2337,6,536,20,6,2,1,5
916,77876,1993,2009,644,2,536,20,6,2,1,5
917,83185,1993,2009,644,6,536,20,6,2,1,5
918,227433,2007,2009,1103,22,524,10,2,2,2,2
919,90265,1993,2009,644,15,536,20,6,2,1,5
920,64601,1992,2009,640,8,0,10,7,1,1,5
921,92035,1993,2009,644,3,536,20,6,2,1,5
922,128318,1993,2009,914,11,536,20,6,2,1,5
923,162831,1986,2009,1131,8,0,27,5,1,0,1
924,187610,2006,2009,903,15,181,11,3,1,1,3
925,190265,1986,2009,1377,3,0,27,5,1,0,1
926,128318,1978,2009,903,11,0,4,3,2,1,3
927,428318,2007,2009,1643,27,1270,16,3,1,1,2
928,209734,1986,2009,1377,10,0,27,5,1,0,1
929,203539,2007,2009,868,11,1270,16,3,1,1,2
930,428318,2007,2009,1643,26,1270,16,3,1,1,2
931,318584,2007,2009,1387,10,1270,16,3,1,1,2
932,141592,2009,2009,910,12,203,5,2,1,0,1
933,161061,2009,2009,910,10,203,5,2,1,0,1
934,207964,2009,2009,1160,4,203,5,2,1,0,1
935,394690,2007,2009,1444,25,605,5,4,1,1,1
936,317699,2007,2009,1273,15,605,5,4,1,1,1
937,347787,2007,2009,1334,14,605,5,4,1,1,1
938,327433,2007,2009,1273,25,605,5,4,1,1,1
939,151327,2006,2009,818,4,536,11,1,1,1,1
940,39380,1992,2009,355,8,0,10,7,1,1,5
941,79646,1993,2009,644,10,536,20,6,2,1,5
942,181415,1993,2009,1288,9,536,20,6,2,1,5
943,174336,1993,2009,1451,13,536,20,6,2,1,5
944,63716,1992,2009,644,11,0,10,7,1,1,5
945,176991,2008,2009,914,3,475,14,3,1,1,2
946,61946,1992,2009,640,11,0,10,7,1,1,5
947,38053,1992,2009,355,15,0,10,7,1,1,5
948,82300,1993,2009,644,18,536,20,6,2,1,5
949,131415,1993,2009,914,15,536,20,6,2,1,5
950,212389,2005,2009,1184,14,798,0,5,2,1,4
951,63716,1992,2009,576,8,0,10,7,1,1,5
952,168141,2005,2009,914,12,798,0,5,2,1,4
953,123893,1993,2009,914,11,536,20,6,2,1,5
954,95575,1993,2009,644,19,536,20,6,2,1,5
955,62831,1992,2009,576,14,0,10,7,1,1,5
956,66371,1992,2009,640,15,0,10,7,1,1,5
957,35840,1992,2009,355,11,0,10,7,1,1,5
958,193362,2007,2009,914,29,524,10,2,2,2,2
959,164601,2008,2009,829,9,475,14,3,1,1,2
960,124778,2005,2009,743,2,798,0,5,2,1,4
961,232743,2007,2009,868,18,1270,16,3,1,1,2
962,215486,2007,2009,868,25,1270,16,3,1,1,2
963,103539,1978,2009,903,3,0,4,3,2,1,3
964,237610,2007,2009,868,21,1270,16,3,1,1,2
965,242300,2006,2009,1192,15,181,11,3,1,1,3
966,172566,1986,2009,1131,8,0,27,5,1,0,1
967,146902,1986,2009,914,7,0,27,5,1,0,1
968,346017,2007,2009,1387,20,1270,16,3,1,1,2
969,398230,2007,2009,1519,22,1270,16,3,1,1,2
970,202654,2007,2009,868,18,1270,16,3,1,1,2
971,78761,1997,2009,644,9,56,4,7,1,1,0
972,83185,1997,2009,644,13,56,4,7,1,1,0
973,68141,1997,2009,558,9,56,4,7,1,1,0
974,92920,1980,2009,1060,2,1174,20,7,1,1,5
975,153097,2009,2009,910,1,203,5,2,1,0,1
976,176991,2006,2009,910,2,184,0,2,1,1,2
977,164601,2006,2009,811,14,184,0,2,1,1,2
978,337168,2007,2009,1273,26,605,5,4,1,1,1
979,360176,2007,2009,1444,5,605,5,4,1,1,1
980,326548,2007,2009,1334,5,605,5,4,1,1,1
981,383185,2007,2009,1483,19,605,5,4,1,1,1
982,181858,2006,2009,818,8,536,11,1,1,1,1
983,176991,2006,2009,818,6,536,11,1,1,1,1
984,197345,2006,2009,914,10,536,11,1,1,1,1
985,201327,1993,2009,2337,8,536,20,6,2,1,5
986,78761,1993,2009,644,8,536,20,6,2,1,5
987,107522,1992,2009,914,12,79,8,5,1,1,4
988,173893,2005,2009,914,20,798,0,5,2,1,4
989,83185,1993,2009,644,20,536,20,6,2,1,5
990,172566,2008,2009,914,10,475,14,3,1,1,2
991,36283,1992,2009,355,4,0,10,7,1,1,5
992,96460,1993,2009,644,17,536,20,6,2,1,5
993,53097,1992,2009,576,1,0,10,7,1,1,5
994,92920,1993,2009,644,12,536,20,6,2,1,5
995,180088,2005,2009,914,21,798,0,5,2,1,4
996,172566,2008,2009,914,11,475,14,3,1,1,2
997,194690,2007,2009,868,5,1270,16,3,1,1,2
998,333628,2007,2009,1387,8,1270,16,3,1,1,2
999,194690,2007,2009,868,8,1270,16,3,1,1,2
1000,428318,2007,2009,1643,22,1270,16,3,1,1,2
1001,323008,2007,2009,1387,21,1270,16,3,1,1,2
1002,300000,2007,2009,1387,13,1270,16,3,1,1,2
1003,141592,2006,2009,857,4,181,11,3,1,1,3
1004,192035,2007,2009,868,10,1270,16,3,1,1,2
1005,76991,1997,2009,644,8,56,4,7,1,1,0
1006,75221,1997,2009,644,14,56,4,7,1,1,0
